thread_id,opening_text,created_at,n_turns,dt,month
11139,@AppleSupport I get prompted for a system administrator password on a MBP MacOS but there is no system administrator account I’m aware of!! https://t.co/M1DbEkDzaS,Wed Nov 01 00:39:33 +0000 2017,2,2017-11-01 00:39:33+00:00,2017-11
11141,@115858 got people out here looking crazy with this damn glitch!!! Fix this shit now!!!,Wed Nov 01 00:36:44 +0000 2017,2,2017-11-01 00:36:44+00:00,2017-11
11144,"love how my computer charger just stopped working for literally no reason at all. thanks @115858 you’ve really done it for me this time, sweetie",Wed Nov 01 00:26:32 +0000 2017,3,2017-11-01 00:26:32+00:00,2017-11
11628,@AppleSupport I've been trying to update to the newest iOS for some time. It never fully processes. Verification doesn't go through. Help.,Wed Nov 01 01:05:17 +0000 2017,2,2017-11-01 01:05:17+00:00,2017-11
11630,@115858 I just wanted to let you know that the new update is crap and it wastes my battery more than ever before.,Wed Nov 01 00:50:30 +0000 2017,2,2017-11-01 00:50:30+00:00,2017-11
11633,Since I updated my iPhone I can’t download apps now. Thanks @AppleSupport @115858  🙄🙄🙄,Wed Nov 01 01:01:00 +0000 2017,4,2017-11-01 01:01:00+00:00,2017-11
11645,How do I get rid of this notification? @4305 @19762 @115858 @AppleSupport https://t.co/MF02cJYU5A,Mon Oct 30 14:43:46 +0000 2017,9,2017-10-30 14:43:46+00:00,2017-10
11648,Brand New Effect on #iOS11 @AppleSupport Beautiful! Great work! 😂 https://t.co/0INPNlWcvT,Wed Nov 01 00:57:55 +0000 2017,3,2017-11-01 00:57:55+00:00,2017-11
11655,@AppleSupport is my #IphoneX really going to ship between December 5-11? I preorder right when preordering open at 12:01,Wed Nov 01 00:54:55 +0000 2017,2,2017-11-01 00:54:55+00:00,2017-11
11659,Fix my shit @AppleSupport,Wed Nov 01 00:38:07 +0000 2017,4,2017-11-01 00:38:07+00:00,2017-11
11661,@AppleSupport fix it,Wed Nov 01 00:55:01 +0000 2017,2,2017-11-01 00:55:01+00:00,2017-11
11663,@115858 @AppleSupport how will iphone x recognize me with face id if I am wearing my du rag?,Wed Nov 01 00:50:55 +0000 2017,2,2017-11-01 00:50:55+00:00,2017-11
11666,"Tried to update my phone to the new IOS system, and my phone died while 'charging' &amp; now I lost everything. Thanks @115858.",Wed Nov 01 00:52:41 +0000 2017,4,2017-11-01 00:52:41+00:00,2017-11
11988,@115858 this glitch is blowing mine. please fix it.,Wed Nov 01 01:22:52 +0000 2017,2,2017-11-01 01:22:52+00:00,2017-11
11992,@115858 @AppleSupport your latest iOS update had made my phone slower and apps like iMessage are slow to open and load.  What’s up with this?,Wed Nov 01 01:05:39 +0000 2017,4,2017-11-01 01:05:39+00:00,2017-11
11996,"#iPhone8 is great but I wasn’t aware of the strong vibration. Anywhere I sit my phone, it vibrates off of that surface &amp; now this @115858 https://t.co/DjaomnWYAW",Tue Oct 31 19:07:52 +0000 2017,3,2017-10-31 19:07:52+00:00,2017-10
12000,what’s up with the letter “i” man? pls fix. i’m annoyed. @115858 @AppleSupport,Wed Nov 01 01:16:44 +0000 2017,6,2017-11-01 01:16:44+00:00,2017-11
12010,@115858 so IOS 11 reduced avg battery life from 240 minutes to 96?? Seriously I would rather have my batter explode and get a new one...,Tue Oct 31 18:57:52 +0000 2017,7,2017-10-31 18:57:52+00:00,2017-10
12013,Excuse me @115858 @AppleSupport:  when y’all gonna address the fact that some glitch is turning Is into hieroglyphics?!,Wed Nov 01 01:10:38 +0000 2017,6,2017-11-01 01:10:38+00:00,2017-11
12023,@115858 why does my uppercase letter “I️” look so weird. Fix it please,Wed Nov 01 01:08:57 +0000 2017,4,2017-11-01 01:08:57+00:00,2017-11
12566,@AppleSupport It's a shame that Siri can't be used to turn off the timer. Pain to do it with messy hands. Send to the idea file?,Wed Nov 01 01:22:14 +0000 2017,2,2017-11-01 01:22:14+00:00,2017-11
12569,@115858 what’s up with my “I️” being replaced with some bs in my messages? Makes me want to throw the whole phone away.,Wed Nov 01 01:36:33 +0000 2017,4,2017-11-01 01:36:33+00:00,2017-11
12572,@AppleSupport is there a way to opt out of iMessage and FaceTime during initial setup on an iPhone?,Wed Nov 01 01:26:18 +0000 2017,2,2017-11-01 01:26:18+00:00,2017-11
12577,"Please, @115858, fix the keyboard bug that changes letter “I️” to other characters",Wed Nov 01 01:27:30 +0000 2017,4,2017-11-01 01:27:30+00:00,2017-11
12581,@AppleSupport why does I️ keep showing up as symbols?,Wed Nov 01 01:32:31 +0000 2017,4,2017-11-01 01:32:31+00:00,2017-11
12584,@AppleSupport why is my phone doing this https://t.co/3gBYZHMlYs,Wed Nov 01 01:35:42 +0000 2017,2,2017-11-01 01:35:42+00:00,2017-11
12586,"@AppleSupport What do you make of this? (Top left corner) I am a US customer, and I think my phone has been hacked. https://t.co/5JE0SUCx90",Wed Nov 01 01:34:07 +0000 2017,2,2017-11-01 01:34:07+00:00,2017-11
12588,"Wow great work @115858 !!! Love the new features on the 7+ (glitching, apps quitting, long pauses on Snapchat) awesome, sweet keep it up",Wed Nov 01 01:27:24 +0000 2017,2,2017-11-01 01:27:24+00:00,2017-11
12594,@115858 what in the world is this: A ? When I️ type I...you messing with my money 🙄😒 can’t send any emails from my phone!,Wed Nov 01 01:27:54 +0000 2017,4,2017-11-01 01:27:54+00:00,2017-11
12596,"@AppleSupport Seems I have a virus, I’ve been getting these pop-ups: https://t.co/RMppEqEQSq",Wed Nov 01 01:21:11 +0000 2017,2,2017-11-01 01:21:11+00:00,2017-11
12599,@115858 @AppleSupport APPLE WHY IS MY “I️’s” coming out as question marked boxes &amp; pounds ?! Fix it jeezus,Wed Nov 01 01:26:08 +0000 2017,4,2017-11-01 01:26:08+00:00,2017-11
12602,@AppleSupport Why do you keep charging my card for FREE apps? Im not happy at all.,Wed Nov 01 01:15:11 +0000 2017,2,2017-11-01 01:15:11+00:00,2017-11
12605,What’s with the I️ I️ I️ I️ I️ I️? @AppleSupport I️ just want to write an I️ (eye),Wed Nov 01 01:25:19 +0000 2017,3,2017-11-01 01:25:19+00:00,2017-11
12608,Eye can’t type the letter eye without it changing to a?  @AppleSupport ... yes I️ reset the keyboard https://t.co/tfr6EIPPPX,Wed Nov 01 01:24:19 +0000 2017,4,2017-11-01 01:24:19+00:00,2017-11
12612,@115858 @AppleSupport sooooooo any plans to fix all these bugs from the software updates for the iPhone 7??,Wed Nov 01 01:12:17 +0000 2017,4,2017-11-01 01:12:17+00:00,2017-11
13197,Écran d’iPhone cassé. Impossible à connecter sur iTunes ... des astuces svp ? @AppleSupport,Wed Nov 01 01:50:57 +0000 2017,7,2017-11-01 01:50:57+00:00,2017-11
13203,@AppleSupport my OTG adapter doesn't work on i8plus ios 11.1,Wed Nov 01 01:45:37 +0000 2017,2,2017-11-01 01:45:37+00:00,2017-11
13205,why does my iOS update say it's going to take 5 hours... @115858 #iphone,Wed Nov 01 01:47:48 +0000 2017,2,2017-11-01 01:47:48+00:00,2017-11
13208,Annnnnnd @115858 releases the best update yet!!!!! 70 new emojis!?! Fuck yes. But fix my iMessage first. Kthanks.,Wed Nov 01 01:36:10 +0000 2017,4,2017-11-01 01:36:10+00:00,2017-11
13211,@AppleSupport what is happening with my phone??? I️ wrote “I️ got” and that happened https://t.co/V9oKSSZKGQ,Wed Nov 01 01:32:42 +0000 2017,2,2017-11-01 01:32:42+00:00,2017-11
13213,Terror del siglo XXI!!! Ayúdame @115858 ! https://t.co/NyzNMPyY6a,Wed Nov 01 01:41:59 +0000 2017,2,2017-11-01 01:41:59+00:00,2017-11
13218,"@118721 @AppleSupport my iPhone is not syncing and stuck on 'Copying diagnostic information'? 6s, latest version iOS and iTunes.",Sun May 28 11:54:14 +0000 2017,5,2017-05-28 11:54:14+00:00,2017-05
13222,MEEEEE TOO GIRL WHATS GOING ON @115858 https://t.co/WlL4elWkEg,Wed Nov 01 01:32:24 +0000 2017,4,2017-11-01 01:32:24+00:00,2017-11
13224,@AppleSupport MacOS Sierra is taking up over 100G of my 120G SSD. Why does it take up that much space and can I do anything about it?,Wed Nov 01 01:39:29 +0000 2017,2,2017-11-01 01:39:29+00:00,2017-11
13226,Wtf is @115858 doing with my letter “I️”,Wed Nov 01 01:39:55 +0000 2017,2,2017-11-01 01:39:55+00:00,2017-11
13580,@115858 @AppleSupport buggie spotted https://t.co/uiuCiaj3Pl,Wed Nov 01 01:57:40 +0000 2017,4,2017-11-01 01:57:40+00:00,2017-11
13584,"@AppleSupport  Dear team, after update my iPhone 6 Plus its hang in the Apple logo screen.",Wed Nov 01 01:49:07 +0000 2017,3,2017-11-01 01:49:07+00:00,2017-11
13586,@AppleSupport I got a crazy security bug issue with iOS 11.1,Wed Nov 01 01:57:24 +0000 2017,2,2017-11-01 01:57:24+00:00,2017-11
13588,Why do I need a sim card when I’m joined to the WiFi? I’m only using this phone to test websites. @AppleSupport https://t.co/xdINQXPvEX,Wed Nov 01 01:52:35 +0000 2017,2,2017-11-01 01:52:35+00:00,2017-11
13590,Tudo bom ??? Todos estão com o mesmo problema e é sempre com o iPhone 7 o que está acontecendo??? @115858 @AppleSupport https://t.co/pn1UYIjdMo,Wed Nov 01 01:46:13 +0000 2017,2,2017-11-01 01:46:13+00:00,2017-11
13931,This what happens to my iPhone after I downloaded IOS 11.1 @115858 @AppleSupport https://t.co/kiufuUwNLr,Wed Nov 01 02:17:46 +0000 2017,2,2017-11-01 02:17:46+00:00,2017-11
13933,"@AppleSupport after updating to ios 11.1 I have no service, displays no service. reset networking settings does nothing",Wed Nov 01 02:15:21 +0000 2017,2,2017-11-01 02:15:21+00:00,2017-11
13935,I’m sorry but wtf is this @115858 https://t.co/EeCgioBGdw,Wed Nov 01 02:10:14 +0000 2017,2,2017-11-01 02:10:14+00:00,2017-11
13938,it’s been doing this for two days... cmon @AppleSupport https://t.co/SVOOZiTXli,Wed Nov 01 02:12:51 +0000 2017,4,2017-11-01 02:12:51+00:00,2017-11
13942,@AppleSupport super frustrating trying to send a pano but sending photo works just fine?? Am I doing something wrong? #iOS11 👎 https://t.co/WGgmrsf9jD,Wed Nov 01 02:12:06 +0000 2017,4,2017-11-01 02:12:06+00:00,2017-11
13945,Wait why did my letter “I️” change into weird characters?!? @AppleSupport,Wed Nov 01 02:06:01 +0000 2017,2,2017-11-01 02:06:01+00:00,2017-11
13949,@AppleSupport I have updated my WatchOS but cannot stream the radio on LTE  (@115911) . Wi Fi (both tethered and direct from watch) works,Wed Nov 01 01:21:31 +0000 2017,4,2017-11-01 01:21:31+00:00,2017-11
13951,@AppleSupport HELP EVERYTIME I️ TYPE I️ ONLY SYMBOLS COME UP I️ WANT TO BE ABLE TO TALK ABOUT MYSELF,Wed Nov 01 01:57:58 +0000 2017,2,2017-11-01 01:57:58+00:00,2017-11
13953,@115858 explain to me why my phone decides to stop working when you release new ones,Wed Nov 01 02:06:29 +0000 2017,2,2017-11-01 02:06:29+00:00,2017-11
14182,@AppleSupport what’s up with autocorrect changing it to i.t? i’ve already tried to do the text replacement trick and i.t won’t work,Wed Nov 22 06:36:37 +0000 2017,2,2017-11-22 06:36:37+00:00,2017-11
14212,@AppleSupport IOS 11 has been a nightmare since I downloaded it. Battery SOC is all over the board and slower than ever before,Wed Nov 22 05:27:38 +0000 2017,2,2017-11-22 05:27:38+00:00,2017-11
14214,So now I can’t type “it” without I.T being a problem @115858 has to get I.T together,Wed Nov 22 05:28:17 +0000 2017,2,2017-11-22 05:28:17+00:00,2017-11
14231,why iOS Keyboard looks weird in Landscape mode i was typing like nfjfhfbd wanzkdejfc c #fallontonight @AppleSupport Help me!!,Wed Nov 22 05:21:33 +0000 2017,2,2017-11-22 05:21:33+00:00,2017-11
14308,@AppleSupport MMS bug on iOS 11.1. MMS won’t send on iPhone 6S.,Wed Nov 01 02:31:34 +0000 2017,4,2017-11-01 02:31:34+00:00,2017-11
14311,Can I un-update my phone so it can stop freezing up and I can stop having to reset it 10 times a day? 🙃@AppleSupport,Wed Nov 01 02:33:30 +0000 2017,2,2017-11-01 02:33:30+00:00,2017-11
14313,Can’t share any photos from iCloud with iOS 11.1 @AppleSupport https://t.co/Ef0VgWX6US,Wed Nov 01 02:25:48 +0000 2017,2,2017-11-01 02:25:48+00:00,2017-11
14315,@115858 there is a bug when we type the capital letter i ... fix it it’s annoying.,Wed Nov 01 02:20:18 +0000 2017,2,2017-11-01 02:20:18+00:00,2017-11
14319,"@AppleSupport My Calendar app doesn’t work at all after iOS 11.1, can’t see other months and it just shuts down, I have an IPhone SE",Wed Nov 01 02:16:46 +0000 2017,4,2017-11-01 02:16:46+00:00,2017-11
14322,@AppleSupport No typing lag fix on iOS 11.1 Not cool hah,Wed Nov 01 02:21:21 +0000 2017,3,2017-11-01 02:21:21+00:00,2017-11
14324,@AppleSupport just purchased iTunes movie on ATV in HD. Stops to buffer and stream every 5 minutes. Very unpleasant experience. Never had issues with @116688 movies. @55 showing 30+ mbps DL🤷🏻‍♂️,Wed Nov 01 02:15:45 +0000 2017,2,2017-11-01 02:15:45+00:00,2017-11
14326,"Updated my phone last night &amp; now its stuck in headphone mode, cant hear anything on video, FaceTime &amp; call sound goes in&amp;out @AppleSupport",Wed Nov 01 02:28:04 +0000 2017,2,2017-11-01 02:28:04+00:00,2017-11
14328,@AppleSupport why does this keep happening? Started prior to iOS 11.1 update. Still happens post update. https://t.co/OykRItEdQP,Wed Nov 01 02:24:55 +0000 2017,2,2017-11-01 02:24:55+00:00,2017-11
14330,The amount of times my phone has froze since the newest update is ridiculous. @115858 get your shit together.,Wed Nov 01 02:25:35 +0000 2017,2,2017-11-01 02:25:35+00:00,2017-11
14332,@115858 I updated my iPhone and now the Bluetooth is constantly on. Why?,Wed Nov 01 02:25:51 +0000 2017,2,2017-11-01 02:25:51+00:00,2017-11
14334,.@AppleSupport  @115858 WHY DOES THIS KEEP HAPPENING😭 https://t.co/7v4aCGW3lO,Wed Nov 01 02:19:41 +0000 2017,2,2017-11-01 02:19:41+00:00,2017-11
14337,So over @115858 &amp; their awful customer service. Locked out of iCloud for 2 weeks &amp; promised password recovery instructions that never came🖕🏽,Wed Nov 01 02:18:20 +0000 2017,3,2017-11-01 02:18:20+00:00,2017-11
14838,@AppleSupport iOS 11 is draining the battery on my iPhone 7 twice as fast as iOS 10. Help!,Thu Sep 28 18:32:39 +0000 2017,5,2017-09-28 18:32:39+00:00,2017-09
14862,@AppleSupport my phone was acting up. I then restarted it and now all it does is stay on the apple logo when I turn it on. Wtf,Wed Nov 01 02:44:02 +0000 2017,4,2017-11-01 02:44:02+00:00,2017-11
14865,@AppleSupport I’ve tried to do the upgrade program online and can’t. t-mobile as a carrier and no apple store closer then 3hours away. Help,Wed Nov 01 02:36:01 +0000 2017,2,2017-11-01 02:36:01+00:00,2017-11
14867,Hey @AppleSupport the new iOS is killing me! Email freezing and horrific battery life. What gives- I can’t even go back to old iOS. Grrrrrr,Wed Nov 01 02:40:42 +0000 2017,2,2017-11-01 02:40:42+00:00,2017-11
14869,@AppleSupport add me to the list of the people having the “question box” autocorrect thing. Running the most current iOS on an iPhone8+.,Wed Nov 01 02:37:53 +0000 2017,2,2017-11-01 02:37:53+00:00,2017-11
14871,Also this question mark bullshit is dumb. Fix it @115858 ! https://t.co/bCaVM5Pe8o,Wed Nov 01 02:39:04 +0000 2017,2,2017-11-01 02:39:04+00:00,2017-11
15308,Yo @AppleSupport why is this happening to everyone I️ know?? Pls fix this issue. Anyone else? 🙄🙄🙄 https://t.co/XSuGhCN8c8,Wed Nov 01 02:54:44 +0000 2017,2,2017-11-01 02:54:44+00:00,2017-11
15311,@115858 I’m going to need you guys to fix my iMessage and FaceTime..it’s not activating...spent an hour on the phone with support,Wed Nov 01 02:47:14 +0000 2017,2,2017-11-01 02:47:14+00:00,2017-11
15313,3rd pair of @115858 ear shaped earbuds to go bad in the left side. I am currently deaf in one ear after a workout #SaveMyRightEar,Wed Nov 01 02:54:30 +0000 2017,2,2017-11-01 02:54:30+00:00,2017-11
15315,"4 hrs w/iOS 11.1, no change in battery consumption @AppleSupport. Thanks anyway. Can we have iOS 10 back @115858?",Wed Nov 01 02:53:50 +0000 2017,2,2017-11-01 02:53:50+00:00,2017-11
15318,@116602 @AppleSupport streaming has always been an issue to appletv. Who gets this one? https://t.co/kVi5FjLvDU,Mon Oct 30 01:45:17 +0000 2017,3,2017-10-30 01:45:17+00:00,2017-10
15321,"Dear @115858 I’m returning my iPhone 8+ bc its a POS. Screen wont auto lock, battery drains, horrible cell signal. Its crap. Happy 🎃",Wed Nov 01 02:52:15 +0000 2017,2,2017-11-01 02:52:15+00:00,2017-11
15323,Yo @115858 how come when the IPhone X coming out so soon my phone starts overheating and draining battery when I’m charging it?,Wed Nov 01 02:45:48 +0000 2017,2,2017-11-01 02:45:48+00:00,2017-11
15433,Anyone else having battery issues in IPhone? Degrading way to fast. @AppleSupport,Wed Nov 22 07:53:09 +0000 2017,2,2017-11-22 07:53:09+00:00,2017-11
15467,@AppleSupport hi all. @115948 and settings apps keep crashing on iOS 11.1.2. See attached video. Is this a known issue? https://t.co/bjiEsXG7uG,Wed Nov 22 08:32:26 +0000 2017,2,2017-11-22 08:32:26+00:00,2017-11
15470,.@115858 how about fixing your #podcast app with the next #ios update? It’s gone from bad to worse and I can’t listen to my beloved #arsecast #replyall and #wtf @28706 @11164 @23146,Wed Nov 22 08:53:31 +0000 2017,3,2017-11-22 08:53:31+00:00,2017-11
15472,@115858 I️ have I️ can I️ will THE FUCK BRO,Wed Nov 22 07:55:36 +0000 2017,2,2017-11-22 07:55:36+00:00,2017-11
15495,Lol the I️ on the new iOS is embarrassing @115858 get your shit together haahaha,Wed Nov 22 07:06:50 +0000 2017,3,2017-11-22 07:06:50+00:00,2017-11
15501,"My phone is so god damn jank, it’s turning all my snapchats volume all the way up, not alerting me with sound or vibration with texts and messages, and all my notifications come in all at once every hour... @115858",Wed Nov 22 06:45:18 +0000 2017,2,2017-11-22 06:45:18+00:00,2017-11
15712,"Hey @AppleSupport, what is going on with the “I️” key in iOS 11.1. When you press it, it defaults to a weird character and skips spaces. https://t.co/36PUW31SdN",Wed Nov 01 03:07:18 +0000 2017,4,2017-11-01 03:07:18+00:00,2017-11
15717,@115858 so y’all gonna fix this I️ problem or......,Wed Nov 01 03:03:03 +0000 2017,2,2017-11-01 03:03:03+00:00,2017-11
15719,Actualize a iOS 11.1 y sobrecalienta el equipo @1048 @119459 @119460 @AppleSupport,Wed Nov 01 03:01:57 +0000 2017,2,2017-11-01 03:01:57+00:00,2017-11
